28075712,0,0,17992.8,244.511179,1e+06,4089.792557,
28075504,0,0,21475.7,242.648044,1e+06,4121.195389,
28075504,0,0,35360.3,240.635590,1e+06,4155.661264,
28075712,0,0,35831.9,235.548276,1e+06,4245.414218,
28075504,0,0,28429.2,235.441600,1e+06,4247.337769,


PRC Parameters
Parameter,Element,Value,
DEVICE_EXEC_TIME,xilinx:aws-vu9p-f1:4ddr-xpr-2pr:4.0-0,32674.438135,
CU_CALLS,xilinx:aws-vu9p-f1:4ddr-xpr-2pr:4.0-0|hashing_kernel_1,10,
MEMORY_BIT_WIDTH,xilinx:aws-vu9p-f1:4ddr-xpr-2pr:4.0-0,512,


